customer_id,first_name,last_name,gender,dob,city,state,occupation,account_open_date,account_type,balance,credit_score,loan_status
2325,Diya,Master,F,1973-10-28,Kolkata,Meghalaya,Other,2017-11-30,Fixed Deposit,122046.55,374,Closed
2326,Vardaniya,Keer,M,1969-01-01,Chennai,Uttar Pradesh,Business,2017-02-23,Savings,292829.08,467,No Loan
2327,Ivan,Kumar,M,1999-12-01,Chennai,Madhya Pradesh,Engineer,2016-11-13,Fixed Deposit,65169.65,654,Active
2328,Umang,Krish,F,2005-11-21,Bangalore,Mizoram,Business,2024-06-04,Fixed Deposit,31390.06,830,Defaulted
2329,Samarth,Sawhney,M,1986-05-11,Bangalore,Kerala,Teacher,2018-10-23,Current,313215.27,540,Defaulted
2330,Saanvi,Kota,O,1990-07-10,Kolkata,Meghalaya,Student,2023-12-27,Savings,181461.9,643,Closed
2331,Yakshit,Ray,O,1973-01-09,Bangalore,Uttar Pradesh,Teacher,2025-08-26,Salary,261167.13,300,No Loan
2332,Lakshay,Choudhary,O,1994-07-03,Bangalore,Gujarat,Teacher,2016-05-21,Salary,98950.86,728,No Loan
2333,Vivaan,Chopra,M,1985-07-12,Ahmedabad,Jharkhand,Business,2019-10-02,Fixed Deposit,247766.04,425,Closed
2334,Kaira,Brar,O,1983-09-09,Chennai,Uttarakhand,Doctor,2022-03-07,Salary,288981.42,644,Defaulted
2335,Ira,Basak,O,1980-03-22,Kolkata,Chhattisgarh,Engineer,2020-02-04,Savings,158722.76,520,Active
2336,Ritvik,Kapadia,O,2005-11-29,Bangalore,Mizoram,Doctor,2017-03-12,Savings,405270.38,324,Active
2337,Keya,Bail,F,1978-09-09,Ahmedabad,Manipur,Teacher,2019-09-06,Current,375180.11,798,Closed
2338,Aaryahi,Kar,M,1989-08-16,Bangalore,Manipur,Retired,2021-06-27,Fixed Deposit,128616.11,341,No Loan
2339,Tushar,Suri,M,1984-03-12,Mumbai,Meghalaya,Student,2022-09-21,Salary,91211.79,738,Active
2340,Vaibhav,Arora,M,1976-05-03,Delhi,Goa,Business,2020-05-29,Salary,192981.56,644,Active
2341,Prerak,Roy,M,1984-10-27,Pune,Assam,Engineer,2019-09-28,Fixed Deposit,278011.76,320,No Loan
2342,Ritvik,Upadhyay,M,1979-03-15,Hyderabad,Mizoram,Doctor,2017-03-02,Salary,213823.37,347,No Loan
2343,Nayantara,Baral,F,1989-08-29,Chennai,Uttar Pradesh,Doctor,2025-01-23,Current,89485.95,586,Closed
2344,Divyansh,Bhargava,F,1973-07-29,Hyderabad,Assam,Engineer,2019-08-22,Savings,86742.9,841,Active
2345,Inaaya ,Chaudhry,M,1979-04-12,Mumbai,Karnataka,Other,2016-05-31,Current,357734.87,573,Active
2346,Ojas,Dora,F,1968-02-23,Kolkata,Telangana,Student,2021-05-13,Savings,142358.92,680,Defaulted
2347,Kanav,Sastry,M,2007-01-22,Ahmedabad,Punjab,Doctor,2020-06-07,Current,406121.2,314,No Loan
2348,Pranay,Agrawal,O,1964-02-23,Pune,Tripura,Teacher,2025-01-01,Current,194338.2,467,Active
2349,Shray,Srinivas,F,1975-02-22,Kolkata,Madhya Pradesh,Retired,2020-07-23,Fixed Deposit,334769.39,436,Active
2350,Tanya,Sagar,O,1982-05-18,Delhi,Andhra Pradesh,Doctor,2025-08-18,Salary,147473.86,508,Active
2351,Tara,Borde,M,1986-11-19,Ahmedabad,West Bengal,Doctor,2024-06-26,Savings,11048.79,368,Defaulted
2352,Manikya,Sengupta,M,1981-10-25,Hyderabad,Telangana,Other,2019-08-21,Salary,229800.76,378,Defaulted
2353,Mehul,Kuruvilla,F,1969-01-17,Pune,Odisha,Engineer,2023-11-02,Current,331850.57,824,Defaulted
2354,Saira,Talwar,M,1992-05-15,Hyderabad,Manipur,Other,2023-09-27,Salary,10453.76,629,No Loan
2355,Saksham,Vaidya,O,1977-12-12,Mumbai,Gujarat,Student,2017-03-23,Savings,104991.39,307,No Loan
2356,Lakshay,Kanda,F,1983-12-11,Mumbai,Manipur,Engineer,2022-11-14,Salary,319605.9,490,No Loan
2357,Umang,Boase,F,1992-10-07,Hyderabad,Odisha,Teacher,2016-04-11,Savings,116309.35,820,Closed
2358,Sara,Agrawal,M,1963-07-02,Pune,Meghalaya,Other,2020-12-17,Savings,69677.24,566,Closed
2359,Shayak,Chowdhury,F,1999-08-07,Delhi,Maharashtra,Other,2021-10-18,Savings,111104.88,808,Defaulted
2360,Tarini,Sood,M,1983-09-26,Kolkata,Tamil Nadu,Student,2022-08-17,Savings,13284.37,463,No Loan
2361,Shaan,Raj,M,1991-05-08,Chennai,Andhra Pradesh,Retired,2020-11-10,Savings,250529.07,567,Active
2362,Hiran,Bose,M,1993-05-22,Ahmedabad,Karnataka,Student,2016-04-24,Current,178929.09,807,Defaulted
2363,Vihaan,Halder,F,1993-06-06,Ahmedabad,Gujarat,Teacher,2025-07-11,Current,379262.17,607,Active
2364,Hazel,Hans,M,1981-05-07,Mumbai,Gujarat,Other,2016-11-05,Current,256595.14,786,No Loan
2365,Shalv,Mane,O,1987-01-27,Mumbai,Manipur,Student,2017-08-12,Fixed Deposit,42778.74,505,Active
2366,Divij,Chada,F,1998-04-01,Kolkata,Bihar,Retired,2020-12-12,Current,187599.62,496,No Loan
2367,Jayesh,Babu,O,2000-09-09,Kolkata,Uttarakhand,Student,2025-03-03,Current,383163.46,388,Active
2368,Anay,Chander,F,2001-08-26,Delhi,Gujarat,Student,2024-01-29,Salary,76791.2,482,Defaulted
2369,Raunak,Chauhan,M,1959-06-30,Pune,Haryana,Business,2022-04-30,Savings,66227.94,429,Closed
2370,Darshit,Karan,M,1974-07-29,Delhi,Arunachal Pradesh,Student,2024-09-07,Savings,482639.61,405,Closed
2371,Aayush,Chada,F,1979-11-07,Mumbai,Karnataka,Other,2024-08-02,Savings,363329.52,398,Closed
2372,Indranil,Bhakta,M,1982-09-22,Delhi,Chhattisgarh,Engineer,2022-06-02,Current,214305.8,491,No Loan
2373,Anvi,Sharaf,M,1991-04-09,Chennai,Assam,Engineer,2022-11-18,Salary,318398.14,766,Defaulted
2374,Hansh,Virk,O,1981-03-27,Hyderabad,Gujarat,Teacher,2019-04-12,Current,262180.19,617,No Loan
2375,Rhea,Salvi,F,1975-11-05,Delhi,Meghalaya,Retired,2023-02-12,Savings,391910.22,515,Active
2376,Sahil,Raj,F,1965-07-27,Hyderabad,Gujarat,Business,2025-07-19,Salary,412780.47,314,Closed
2377,Raghav,Chaudhuri,F,1988-12-16,Chennai,Andhra Pradesh,Teacher,2023-07-28,Salary,375888.18,846,Closed
2378,Chirag,Tella,O,1964-06-22,Chennai,Madhya Pradesh,Teacher,2023-05-07,Savings,423215.98,766,Active
2379,Eshani,Gala,F,1995-12-04,Kolkata,Odisha,Retired,2019-12-18,Fixed Deposit,478189.65,818,Defaulted
2380,Anahi,Mani,M,1988-03-04,Hyderabad,Arunachal Pradesh,Doctor,2023-08-05,Current,13759.33,604,Defaulted
2381,Reyansh,Roy,O,2004-12-08,Hyderabad,Manipur,Engineer,2017-04-25,Salary,32153.23,410,Closed
2382,Vihaan,Ramesh,M,1978-05-13,Hyderabad,Uttarakhand,Retired,2020-10-28,Fixed Deposit,134440.22,799,No Loan
2383,Nishith,Chakraborty,M,1966-09-06,Mumbai,Punjab,Business,2022-10-29,Savings,243337.79,572,Defaulted
2384,Amira,Handa,F,2004-08-29,Kolkata,Sikkim,Teacher,2023-02-11,Savings,151930.69,306,Active
2385,Divit,Hegde,F,1967-04-01,Kolkata,Tamil Nadu,Business,2025-06-09,Savings,428758.24,845,No Loan
2386,Indranil,Devan,F,1957-09-26,Ahmedabad,Rajasthan,Engineer,2019-11-04,Current,137575.53,817,Closed
2387,Nitya,Bandi,F,1991-05-11,Bangalore,Tamil Nadu,Retired,2020-09-23,Fixed Deposit,345471.1,514,Active
2388,Bhamini,Jha,O,2004-03-16,Chennai,Tripura,Engineer,2019-06-17,Salary,426811.28,425,Active
2389,Tushar,Barad,O,1992-05-20,Pune,Tripura,Other,2017-10-29,Salary,166476.81,451,Closed
2390,Tiya,Sridhar,M,1961-12-04,Pune,Karnataka,Retired,2024-05-06,Fixed Deposit,116408.68,682,No Loan
2391,Ivan,Date,O,1982-09-02,Mumbai,Gujarat,Other,2023-06-09,Savings,60856.52,781,No Loan
2392,Anahi,Arya,O,1989-03-15,Chennai,Assam,Other,2016-07-10,Fixed Deposit,32778.7,374,No Loan
2393,Vaibhav,Garg,O,1998-03-29,Chennai,Telangana,Doctor,2023-08-16,Fixed Deposit,430847.61,377,No Loan
2394,Vivaan,Bahl,O,1981-12-09,Hyderabad,Andhra Pradesh,Doctor,2019-01-26,Savings,223259.35,320,Defaulted
2395,Rhea,Bir,O,1971-10-26,Chennai,Karnataka,Engineer,2017-09-18,Current,341643.65,521,Defaulted
2396,Aradhya,Kashyap,F,2000-05-18,Kolkata,Assam,Engineer,2023-08-30,Salary,471843.5,478,Defaulted
2397,Nirvi,Dara,F,1960-05-19,Chennai,Tamil Nadu,Other,2025-02-03,Savings,472929.1,358,Active
2398,Anaya,Tara,F,1984-07-20,Pune,Himachal Pradesh,Other,2018-02-24,Salary,401819.21,490,Closed
2399,Advik,Raman,F,1965-09-29,Ahmedabad,Bihar,Engineer,2018-09-01,Fixed Deposit,41900.9,334,Active
2400,Gatik,Loke,F,1966-10-29,Mumbai,Telangana,Teacher,2020-10-07,Fixed Deposit,436648.53,536,Closed
2401,Dhanuk,Sampath,F,1981-05-12,Mumbai,Tripura,Student,2018-08-18,Savings,27763.76,582,Defaulted
2402,Indrans,Kannan,O,1955-07-12,Pune,Kerala,Engineer,2020-05-30,Fixed Deposit,479776.62,763,Closed
2403,Riya,Badal,F,1966-11-15,Chennai,Sikkim,Teacher,2019-06-14,Fixed Deposit,424699.91,471,Closed
2404,Ahana ,Sarin,M,1990-12-27,Bangalore,Arunachal Pradesh,Doctor,2019-06-11,Savings,98072.98,422,Closed
2405,Nayantara,Saini,M,1997-12-17,Mumbai,Tamil Nadu,Doctor,2024-08-29,Fixed Deposit,418384.65,783,Defaulted
2406,Vidur,Sant,M,1999-09-06,Hyderabad,Jharkhand,Engineer,2017-07-06,Salary,289336.16,682,Defaulted
2407,Kismat,Agate,M,1984-12-23,Pune,Arunachal Pradesh,Student,2016-08-27,Savings,239122.84,731,Closed
2408,Tiya,Chaudhuri,F,2007-04-30,Delhi,Haryana,Engineer,2022-03-09,Fixed Deposit,414525.78,523,Active
2409,Krish,Bath,O,1980-04-04,Delhi,Andhra Pradesh,Doctor,2019-10-28,Current,466311.97,745,Defaulted
2410,Abram,Ganguly,O,1983-06-17,Pune,Uttarakhand,Other,2016-03-28,Fixed Deposit,201709.64,569,Active
2411,Madhup,Wadhwa,O,1967-11-03,Kolkata,Bihar,Teacher,2016-11-02,Current,335835.48,552,Active
2412,Samaira,Chacko,F,1999-12-16,Pune,Arunachal Pradesh,Teacher,2018-08-15,Fixed Deposit,461173.77,394,Defaulted
2413,Emir,Tandon,F,1983-01-19,Chennai,Karnataka,Student,2024-06-25,Savings,439760.5,323,Closed
2414,Mishti,Chandran,F,1976-09-21,Mumbai,Punjab,Teacher,2025-04-29,Current,70484.18,349,Active
2415,Vivaan,Kala,M,1968-11-09,Hyderabad,Bihar,Other,2024-12-24,Salary,153844.2,797,Defaulted
2416,Emir,Gokhale,M,1970-07-31,Kolkata,Karnataka,Other,2019-05-27,Savings,24551.15,326,Closed
2417,Yakshit,Sachdeva,F,1966-07-31,Delhi,Karnataka,Engineer,2016-01-08,Current,339902.12,546,No Loan
2418,Lakshit,Karnik,O,1955-07-31,Delhi,Haryana,Other,2022-05-21,Savings,136009.07,686,No Loan
2419,Nehmat,Ratta,O,1959-04-04,Ahmedabad,Kerala,Teacher,2020-07-02,Salary,315184.54,660,Closed
2420,Madhav,Jha,O,1957-10-03,Chennai,Jharkhand,Doctor,2016-11-28,Salary,67011.69,787,Closed
2421,Ehsaan,Sawhney,F,2006-12-30,Hyderabad,Nagaland,Business,2024-04-06,Salary,197167.78,555,Active
2422,Ojas,Batta,O,1993-07-01,Hyderabad,Punjab,Business,2018-09-06,Fixed Deposit,6346.93,300,Defaulted
2423,Parinaaz,Solanki,M,1976-11-01,Pune,Tamil Nadu,Student,2022-05-17,Savings,29024.84,378,Defaulted
2424,Jayant,Ravi,O,1963-10-24,Ahmedabad,Tripura,Student,2021-05-31,Current,179238.97,648,No Loan
2425,Nitya,Khosla,F,2001-07-23,Hyderabad,Assam,Student,2021-03-04,Current,260751.37,801,Closed
2426,Mahika,Master,F,1977-07-27,Bangalore,Manipur,Student,2016-01-24,Salary,231834.18,849,Defaulted
2427,Navya,Shanker,F,1980-10-13,Pune,Haryana,Engineer,2024-06-16,Savings,32501.82,646,No Loan
2428,Renee,Ahuja,F,1989-01-08,Bangalore,Haryana,Student,2025-10-04,Fixed Deposit,125736.47,508,Closed
2429,Sahil,Dani,M,1956-03-17,Ahmedabad,Telangana,Engineer,2017-11-15,Current,226182.04,393,Active
2430,Miraya,Baral,F,1983-12-04,Chennai,Arunachal Pradesh,Other,2019-11-28,Fixed Deposit,208157.68,744,Active
2431,Charvi,Divan,M,1964-02-15,Mumbai,Gujarat,Other,2022-02-19,Fixed Deposit,392746.9,590,Active
2432,Lagan,Rege,O,1965-01-31,Bangalore,Arunachal Pradesh,Engineer,2022-02-26,Current,447633.25,605,No Loan
2433,Seher,Vyas,F,1970-12-19,Pune,Karnataka,Doctor,2023-04-25,Fixed Deposit,324724.81,572,Closed
2434,Samar,Rout,O,1963-11-26,Chennai,Uttar Pradesh,Engineer,2020-06-30,Salary,139158.11,802,Defaulted
2435,Elakshi,Sule,O,2006-07-08,Delhi,Maharashtra,Retired,2016-06-09,Savings,376305.05,781,Active
2436,Suhana,Arora,O,1998-11-12,Pune,Haryana,Business,2020-09-02,Fixed Deposit,373435.08,624,No Loan
2437,Shlok,Dara,O,2004-08-20,Kolkata,Gujarat,Teacher,2021-05-26,Fixed Deposit,130542.04,747,Closed
2438,Nitya,Dash,O,1991-06-19,Bangalore,Uttar Pradesh,Retired,2016-09-07,Savings,173163.4,464,Closed
2439,Mahika,Viswanathan,M,2001-07-16,Pune,Madhya Pradesh,Retired,2019-07-20,Fixed Deposit,102916.81,725,No Loan
2440,Jivin,Kant,F,1990-04-02,Ahmedabad,Rajasthan,Doctor,2021-03-27,Salary,110597.83,564,Active
2441,Ayesha,Banerjee,M,1955-03-06,Chennai,Gujarat,Business,2016-11-11,Salary,277357.9,641,Active
2442,Lagan,Bhatnagar,O,1958-04-24,Kolkata,Assam,Teacher,2018-03-04,Salary,422095.83,577,No Loan
2443,Yashvi,Chaudry,F,1966-08-01,Bangalore,Haryana,Doctor,2025-02-06,Savings,411291.83,456,Closed
2444,Aaryahi,Seshadri,F,1989-04-18,Chennai,Manipur,Student,2017-02-03,Salary,61061.42,829,Active
2445,Saira,Chaudhary,F,1975-12-17,Chennai,Haryana,Doctor,2018-07-23,Savings,361669.52,396,Defaulted
2446,Mahika,Dash,F,1983-08-14,Ahmedabad,Jharkhand,Business,2018-10-07,Current,353075.79,431,Closed
2447,Alia,Ravi,F,1974-03-08,Chennai,Gujarat,Student,2025-07-27,Savings,256684.02,381,Closed
2448,Dhanush,Gole,O,1973-04-07,Chennai,Madhya Pradesh,Doctor,2023-12-13,Savings,37428.79,358,Closed
2449,Anaya,Kannan,O,1980-06-20,Bangalore,Maharashtra,Engineer,2018-08-14,Savings,311043.98,583,Closed
2450,Tara,Brahmbhatt,M,1989-02-24,Ahmedabad,Uttarakhand,Other,2023-02-20,Savings,118015.24,738,Defaulted
2451,Tarini,Halder,M,1987-07-26,Chennai,Maharashtra,Student,2016-02-07,Fixed Deposit,18759.53,617,No Loan
2452,Kimaya,Luthra,O,1960-06-05,Bangalore,Chhattisgarh,Other,2020-11-14,Fixed Deposit,117131.45,771,Defaulted
2453,Onkar,Gupta,M,1992-05-21,Delhi,Manipur,Business,2018-10-02,Fixed Deposit,20439.97,312,No Loan
2454,Raunak,Guha,F,1975-07-30,Delhi,Nagaland,Other,2023-06-25,Current,41500.95,412,Defaulted
2455,Devansh,Ganesan,O,1996-01-02,Delhi,Chhattisgarh,Teacher,2023-12-11,Savings,222647.52,594,Closed
2456,Kiaan,Brahmbhatt,O,2003-05-31,Delhi,Gujarat,Teacher,2023-09-30,Current,407720.98,378,Defaulted
2457,Damini,Sethi,F,1955-01-18,Ahmedabad,Telangana,Retired,2015-12-25,Savings,386818.57,481,Defaulted
2458,Yuvaan,Johal,M,1980-03-26,Kolkata,Madhya Pradesh,Engineer,2024-02-15,Salary,5945.44,370,Closed
2459,Veer,Konda,O,2005-04-09,Mumbai,Jharkhand,Retired,2022-02-10,Savings,242132.81,595,Closed
2460,Yuvraj ,Wali,M,1998-05-22,Kolkata,Arunachal Pradesh,Other,2016-12-22,Current,140443.21,805,Closed
2461,Jivika,Bumb,F,1963-03-27,Ahmedabad,Gujarat,Doctor,2022-04-24,Fixed Deposit,269659.09,793,Closed
2462,Onkar,Solanki,O,2006-09-07,Ahmedabad,Tripura,Teacher,2023-03-10,Current,199922.6,662,Closed
2463,Diya,Savant,O,2003-11-30,Delhi,Meghalaya,Student,2021-09-10,Current,134270.43,773,Active
2464,Rasha,Balakrishnan,F,1997-12-22,Delhi,Rajasthan,Business,2022-01-10,Current,173444.21,730,Closed
2465,Sara,Dasgupta,M,1980-12-26,Kolkata,Haryana,Retired,2022-12-23,Salary,202337.0,734,No Loan
2466,Taran,Raval,O,1987-04-10,Hyderabad,Tamil Nadu,Retired,2016-05-08,Salary,61817.87,497,No Loan
2467,Rasha,Salvi,O,2000-10-17,Bangalore,Rajasthan,Teacher,2016-03-30,Current,169327.97,710,Defaulted
2468,Lavanya,Kari,O,1964-10-29,Ahmedabad,Sikkim,Business,2020-03-17,Fixed Deposit,1298.37,364,Defaulted
2469,Nishith,Ramachandran,O,1964-10-16,Ahmedabad,Odisha,Teacher,2020-02-03,Savings,475747.03,668,Closed
2470,Abram,Bhardwaj,M,1999-11-09,Chennai,Tripura,Business,2018-07-06,Fixed Deposit,117550.11,730,Defaulted
2471,Vivaan,Sastry,M,1961-01-17,Kolkata,Odisha,Engineer,2022-04-21,Current,93275.23,585,No Loan
2472,Kanav,Vora,F,1960-03-26,Delhi,Maharashtra,Teacher,2024-08-02,Fixed Deposit,219885.1,758,Closed
2473,Ojas,Saraf,F,1966-01-18,Ahmedabad,Jharkhand,Student,2023-01-10,Fixed Deposit,452744.2,712,Closed
2474,Nirvi,Wali,M,1988-10-31,Chennai,Madhya Pradesh,Teacher,2024-11-01,Current,368967.56,842,No Loan
2475,Sana,Jha,M,1994-08-25,Pune,Tripura,Teacher,2021-01-01,Salary,170322.09,701,No Loan
2476,Emir,Ravi,F,2004-04-12,Ahmedabad,Odisha,Business,2017-04-11,Fixed Deposit,149527.49,572,Defaulted
2477,Hridaan,Desai,M,2007-08-14,Chennai,Telangana,Business,2021-08-15,Current,157999.83,770,Defaulted
2478,Rasha,Dube,O,1969-01-08,Mumbai,Andhra Pradesh,Teacher,2022-07-14,Fixed Deposit,82979.13,409,No Loan
2479,Aarav,Bava,M,1966-03-23,Bangalore,Assam,Student,2024-02-17,Current,457987.98,781,Active
2480,Eshani,Joshi,O,2007-06-02,Pune,Rajasthan,Doctor,2022-11-15,Savings,454805.32,776,Active
2481,Jayan,Chakrabarti,F,1974-05-21,Delhi,Kerala,Other,2023-02-04,Salary,60211.65,620,Defaulted
2482,Kiaan,Kohli,O,1967-06-13,Delhi,Goa,Retired,2018-01-18,Savings,477768.65,518,Closed
2483,Alisha,Mander,F,1988-12-19,Hyderabad,Uttarakhand,Doctor,2017-08-21,Fixed Deposit,369202.33,827,Closed
2484,Krish,Balan,F,1969-03-25,Bangalore,Telangana,Teacher,2018-12-03,Salary,85236.19,360,No Loan
2485,Pranay,Yohannan,M,1967-03-14,Hyderabad,West Bengal,Engineer,2019-01-11,Savings,241942.79,837,Active
2486,Mishti,Ratta,O,1982-08-01,Delhi,Bihar,Student,2023-04-06,Fixed Deposit,256378.45,364,No Loan
2487,Dhanush,Din,M,1998-01-27,Bangalore,Assam,Teacher,2018-08-04,Salary,418374.04,470,Active
2488,Raghav,Balay,M,1980-06-20,Hyderabad,Karnataka,Engineer,2017-11-19,Salary,8176.24,834,Active
2489,Miraan,Khare,F,1956-10-13,Kolkata,Meghalaya,Doctor,2025-09-23,Salary,490416.11,626,Active
2490,Aayush,Balasubramanian,M,2000-07-19,Delhi,Himachal Pradesh,Student,2017-06-24,Fixed Deposit,252350.49,461,Active
2491,Nitya,Manne,M,2005-12-04,Bangalore,Uttar Pradesh,Engineer,2015-11-20,Fixed Deposit,189149.91,751,Closed
2492,Lakshit,Lal,O,1957-08-12,Chennai,Uttar Pradesh,Other,2017-05-30,Salary,377513.92,315,No Loan
2493,Lavanya,Lad,O,1955-04-05,Mumbai,Tripura,Teacher,2022-02-26,Salary,80780.0,301,No Loan
2494,Anika,Shukla,M,1972-11-08,Delhi,Karnataka,Teacher,2024-01-12,Fixed Deposit,84615.7,424,No Loan
2495,Shayak,Goyal,F,1995-11-22,Kolkata,Sikkim,Engineer,2023-01-26,Current,224153.32,449,No Loan
2496,Nakul,Gole,O,1978-02-10,Chennai,Sikkim,Business,2021-02-15,Salary,369995.15,639,Closed
2497,Manjari,Balakrishnan,F,1981-11-18,Mumbai,Kerala,Business,2022-03-15,Fixed Deposit,332017.9,800,Defaulted
2498,Aarav,Kari,O,1977-03-28,Delhi,West Bengal,Business,2017-06-20,Current,201347.31,510,Active
2499,Samaira,Tiwari,F,2002-04-14,Hyderabad,Chhattisgarh,Business,2022-08-07,Salary,189304.23,344,No Loan
2500,Eva,Dey,O,1956-07-06,Delhi,Tamil Nadu,Retired,2017-11-08,Salary,93794.79,834,Defaulted
2501,Tushar,Kara,M,2005-11-25,Delhi,Punjab,Engineer,2019-12-29,Current,137720.06,690,Closed
2502,Drishya,Jhaveri,F,2001-06-17,Hyderabad,Sikkim,Engineer,2023-11-06,Current,131198.37,326,No Loan
2503,Navya,Talwar,O,1967-07-22,Ahmedabad,Karnataka,Student,2015-10-26,Current,176811.2,847,Active
2504,Azad,Swamy,F,1955-11-24,Chennai,Telangana,Business,2021-11-22,Salary,90368.37,518,Defaulted
2505,Mehul,Raman,M,1976-11-30,Mumbai,Meghalaya,Teacher,2023-04-28,Fixed Deposit,473942.07,429,Active
2506,Stuvan,Kala,F,1981-12-30,Hyderabad,Meghalaya,Other,2017-02-23,Fixed Deposit,381994.41,633,No Loan
2507,Sana,Hans,F,1999-07-26,Hyderabad,Jharkhand,Teacher,2017-06-22,Fixed Deposit,239601.3,846,No Loan
2508,Riya,Bora,O,1996-01-31,Delhi,West Bengal,Engineer,2019-01-31,Fixed Deposit,314206.77,712,Active
2509,Vardaniya,Varty,F,1990-02-26,Bangalore,Tamil Nadu,Other,2025-06-29,Savings,73864.49,468,Closed
2510,Gokul,Kothari,O,1989-02-07,Delhi,Uttar Pradesh,Doctor,2016-04-21,Current,266023.64,814,No Loan
2511,Pari,Mahal,M,1960-09-09,Mumbai,West Bengal,Business,2020-11-21,Fixed Deposit,413144.52,586,Closed
2512,Alia,Bhardwaj,O,1986-07-13,Ahmedabad,Meghalaya,Doctor,2018-08-16,Fixed Deposit,404325.84,300,No Loan
2513,Nakul,Dara,M,1999-11-10,Chennai,Gujarat,Engineer,2024-12-17,Fixed Deposit,281370.03,479,Defaulted
2514,Emir,Kalla,O,1966-05-13,Chennai,Tamil Nadu,Student,2017-04-14,Salary,318187.02,402,Defaulted
2515,Shaan,Zacharia,O,1956-10-02,Bangalore,Madhya Pradesh,Doctor,2018-06-28,Salary,309964.85,389,Closed
2516,Madhup,Sem,O,2006-11-29,Pune,Himachal Pradesh,Student,2020-07-14,Salary,298637.07,425,No Loan
2517,Oorja,Bhatia,F,2000-01-30,Hyderabad,Sikkim,Teacher,2023-11-13,Current,121677.26,396,Closed
2518,Myra,Seshadri,O,1964-01-02,Ahmedabad,Meghalaya,Engineer,2024-11-09,Salary,99147.41,490,No Loan
2519,Mamooty,Mani,M,1960-12-01,Bangalore,Tripura,Business,2021-06-04,Savings,329224.93,355,Active
2520,Nayantara,Garg,F,1995-08-22,Hyderabad,Madhya Pradesh,Doctor,2016-11-11,Savings,293669.38,331,No Loan
2521,Neysa,Rege,F,2003-08-03,Delhi,Uttar Pradesh,Engineer,2022-04-04,Fixed Deposit,181888.49,583,Closed
2522,Zara,Dada,M,1993-01-01,Pune,Haryana,Retired,2023-03-14,Current,102839.74,793,Defaulted
2523,Riaan,Bassi,O,1972-05-24,Mumbai,Bihar,Doctor,2017-09-24,Salary,236182.83,741,Defaulted
2524,Seher,Rajagopalan,F,1960-10-30,Chennai,Gujarat,Teacher,2021-07-21,Fixed Deposit,90899.17,591,Defaulted
2525,Kaira,Gour,O,2005-06-08,Hyderabad,Chhattisgarh,Engineer,2017-09-27,Current,259129.45,312,Active
2526,Kashvi,Shan,O,1976-02-02,Hyderabad,Andhra Pradesh,Teacher,2022-03-26,Current,172121.9,514,Defaulted
2527,Kiara,Loyal,O,1975-11-30,Delhi,Gujarat,Doctor,2016-10-25,Fixed Deposit,206770.88,811,Defaulted
2528,Samar,Solanki,O,1981-03-06,Chennai,Kerala,Other,2022-12-21,Fixed Deposit,345333.4,373,Closed
2529,Elakshi,Saini,M,2000-12-28,Mumbai,Punjab,Other,2017-11-29,Current,362918.26,475,Closed
2530,Emir,Hora,M,1994-12-19,Bangalore,Andhra Pradesh,Doctor,2019-07-18,Current,121161.1,465,No Loan
2531,Saksham,Bora,M,1991-05-25,Pune,Uttarakhand,Engineer,2023-08-08,Savings,101872.55,643,Closed
2532,Charvi,Sangha,O,1974-12-18,Ahmedabad,Manipur,Business,2019-06-28,Fixed Deposit,74434.46,419,Defaulted
2533,Hunar,Shenoy,F,1964-10-18,Delhi,Sikkim,Doctor,2020-08-01,Fixed Deposit,272442.58,528,No Loan
2534,Kismat,Dutta,F,2002-08-08,Ahmedabad,Jharkhand,Teacher,2016-05-07,Salary,424613.01,651,Defaulted
2535,Raghav,Vala,O,1988-12-13,Delhi,Tamil Nadu,Student,2017-11-12,Current,242446.25,617,Closed
2536,Mohanlal,Thakkar,O,1993-10-28,Chennai,Gujarat,Retired,2023-11-25,Current,406350.76,636,No Loan
2537,Renee,Guha,O,1988-06-13,Ahmedabad,Arunachal Pradesh,Business,2020-09-21,Salary,56632.36,667,Active
2538,Saanvi,Cheema,O,1977-06-08,Kolkata,West Bengal,Retired,2018-05-12,Salary,291200.54,640,Closed
2539,Rati,Shah,M,2004-08-15,Pune,Arunachal Pradesh,Other,2019-08-05,Fixed Deposit,273791.96,451,Defaulted
2540,Aradhya,Seth,O,2007-07-29,Kolkata,Madhya Pradesh,Doctor,2018-10-23,Current,41395.91,573,No Loan
2541,Akarsh,Mahal,F,1975-02-13,Bangalore,Madhya Pradesh,Retired,2018-06-22,Savings,364706.03,400,Closed
2542,Parinaaz,Khalsa,F,1977-09-22,Pune,Kerala,Student,2022-12-13,Current,300087.12,828,Active
2543,Vihaan,Banik,O,2006-04-30,Chennai,Mizoram,Teacher,2022-06-03,Savings,186669.05,732,Defaulted
2544,Raunak,Sarin,F,2004-03-21,Mumbai,Gujarat,Student,2020-07-30,Salary,58338.27,431,Active
2545,Vihaan,Bava,O,2002-06-23,Chennai,Chhattisgarh,Retired,2025-02-01,Fixed Deposit,476079.16,703,No Loan
2546,Zara,Bala,M,1976-10-09,Chennai,West Bengal,Teacher,2025-08-21,Savings,291980.78,406,Active
2547,Amira,Sagar,O,2003-01-19,Ahmedabad,Goa,Student,2020-12-08,Fixed Deposit,28201.45,504,No Loan
